Nb de periode :    25
 0.6000
  0.544668E+02  0.306463E-06 -0.989685E-05  0.135818E-07 -0.128756E+02  0.259052E-13
 -0.249226E-06  0.544668E+02  0.675985E-06  0.128756E+02 -0.271636E-08  0.186499E-07
  0.163602E-05 -0.875676E-05  0.451828E+02  0.711686E-06  0.149012E-05  0.444089E-13
 -0.823881E-07  0.130262E+02  0.722745E-08  0.393263E+01  0.125086E-07  0.335636E-08
 -0.130262E+02  0.312987E-07  0.410092E-05 -0.160677E-07  0.393262E+01  0.315488E-13
  0.102962E-12  0.186119E-07  0.145254E-13  0.330048E-08 -0.887484E-13  0.164661E-11
 2.3208
  0.616080E+02 -0.124098E-06 -0.114544E-04  0.181583E-07 -0.145199E+02  0.153079E-13
 -0.168140E-06  0.616079E+02 -0.461080E-06  0.145199E+02  0.101325E-07  0.211740E-07
  0.100483E-05 -0.183880E-05  0.420577E+02 -0.201788E-05  0.156984E-05  0.375044E-13
 -0.885969E-07  0.146903E+02 -0.813110E-07  0.431565E+01  0.119383E-07  0.393636E-08
 -0.146903E+02  0.102303E-06  0.594789E-05 -0.356018E-07  0.431566E+01  0.860114E-13
 -0.824117E-13  0.211446E-07  0.150209E-13  0.387842E-08 -0.966313E-14  0.166588E-11
 4.0417
  0.770927E+02 -0.676774E-06 -0.181395E-05 -0.347950E-07 -0.182747E+02 -0.175804E-14
  0.492890E-06  0.770925E+02 -0.645666E-06  0.182747E+02  0.156693E-07  0.264165E-07
  0.245547E-05 -0.812612E-06  0.298353E+02 -0.778509E-06 -0.958590E-07 -0.167014E-13
  0.911640E-07  0.184908E+02 -0.610640E-08  0.523739E+01  0.209115E-07  0.522395E-08
 -0.184908E+02  0.386979E-07  0.835079E-06  0.294375E-07  0.523740E+01  0.604328E-13
  0.384297E-13  0.263903E-07  0.615315E-14  0.515066E-08  0.324002E-13  0.168545E-11
 5.7625
  0.452412E+02  0.379479E-06 -0.289619E-06  0.973747E-07 -0.111477E+02 -0.554871E-13
 -0.276366E-06  0.452411E+02  0.122248E-05  0.111477E+02 -0.415358E-07  0.148826E-07
 -0.162523E-05 -0.106983E-05  0.253249E+02 -0.198063E-06 -0.103435E-07  0.431566E-14
 -0.148334E-06  0.113448E+02 -0.183068E-06  0.364112E+01  0.167262E-07  0.263292E-08
 -0.113448E+02  0.810198E-07 -0.839847E-06  0.238033E-07  0.364111E+01 -0.799553E-14
  0.812982E-12  0.147940E-07 -0.728268E-14  0.255297E-08  0.256628E-13  0.171388E-11
 7.4833
  0.150918E+02 -0.172710E-06 -0.776586E-07 -0.686669E-07 -0.371424E+01 -0.525786E-13
 -0.904773E-07  0.150918E+02  0.153699E-06  0.371425E+01 -0.102674E-07  0.490712E-08
 -0.561531E-06  0.198334E-05  0.300498E+02  0.128709E-05  0.497812E-07  0.712125E-14
  0.138765E-07  0.382814E+01 -0.658356E-07  0.179522E+01 -0.902283E-09  0.136240E-09
 -0.382814E+01  0.352980E-07 -0.110514E-06  0.488478E-08  0.179522E+01  0.401164E-13
  0.291956E-12  0.480761E-08 -0.510356E-14  0.822770E-10 -0.628005E-13  0.169037E-11
 9.2042
  0.824093E+01 -0.482399E-07 -0.125307E-05  0.774064E-08 -0.174684E+01 -0.416869E-13
  0.420170E-07  0.824093E+01  0.502889E-06  0.174685E+01  0.148236E-07  0.298629E-08
 -0.138907E-05 -0.150765E-06  0.256010E+02 -0.617734E-06 -0.100699E-05 -0.146676E-13
  0.135967E-07  0.183831E+01  0.488723E-07  0.124598E+01  0.486952E-08 -0.446032E-09
 -0.183831E+01  0.116869E-07 -0.100214E-05 -0.304819E-08  0.124598E+01  0.357040E-14
 -0.369947E-13  0.288737E-08 -0.385990E-14 -0.492194E-09 -0.964974E-16  0.168043E-11
10.9250
  0.890289E+01  0.337152E-07  0.463743E-07 -0.230167E-08 -0.187914E+01  0.682901E-14
 -0.101401E-06  0.890289E+01  0.220960E-06  0.187914E+01 -0.482071E-07  0.327159E-08
  0.631509E-06  0.911290E-06  0.273018E+02  0.943001E-06 -0.706526E-06 -0.130076E-14
  0.161863E-07  0.191459E+01 -0.273984E-06  0.123772E+01 -0.543449E-09 -0.384753E-09
 -0.191459E+01 -0.581810E-08 -0.589227E-06 -0.108796E-07  0.123772E+01 -0.146336E-14
  0.173368E-13  0.321700E-08  0.422749E-14 -0.407096E-09  0.103248E-13  0.166464E-11
12.6458
  0.108711E+02  0.453295E-07 -0.205504E-05  0.595065E-07 -0.232957E+01 -0.449503E-14
  0.105057E-06  0.108711E+02  0.908652E-06  0.232957E+01 -0.519209E-08  0.389127E-08
 -0.358217E-06 -0.109387E-05  0.280101E+02 -0.365729E-06 -0.421848E-06  0.899007E-14
 -0.184577E-07  0.235666E+01 -0.340505E-06  0.134251E+01 -0.547747E-08 -0.254638E-09
 -0.235666E+01  0.231250E-07 -0.879046E-06  0.111391E-08  0.134251E+01  0.540809E-14
  0.807701E-15  0.385059E-08 -0.316057E-14 -0.267893E-09 -0.226156E-13  0.172918E-11
14.3667
  0.135659E+02  0.712429E-07  0.474624E-05  0.269673E-07 -0.300857E+01  0.170629E-13
  0.967192E-07  0.135658E+02  0.602356E-06  0.300857E+01 -0.154932E-07  0.470706E-08
  0.252248E-05  0.664588E-06  0.284241E+02 -0.109568E-05 -0.622322E-08 -0.148373E-14
 -0.157201E-07  0.305975E+01 -0.299168E-07  0.152187E+01  0.193665E-08 -0.428304E-10
 -0.305975E+01 -0.277857E-07 -0.914814E-06 -0.406778E-08  0.152187E+01 -0.169084E-13
